State,Keyword,Url
New Jersey,data scientist,"https://www.glassdoor.com/Job/new-jersey-data-scientist-jobs-SRCH_IL.0,10_IS39_KO11,25_IP3.htm?includeNoSalaryJobs=true&pgc=AB4AAoEAPAAAAAAAAAAAAAAAAg98mcsAQQEDAQwaBg4KFGmXybuU7yvVCTEjgfKEnBFLFoRA1WvOvKlw%2BVznn2ywI7tR3JQHhRxcT5UZjWCHNooz8FZk4KKGAAA%3D"
New Jersey,data scientist,"https://www.glassdoor.com/Job/new-jersey-data-scientist-jobs-SRCH_IL.0,10_IS39_KO11,25_IP4.htm?includeNoSalaryJobs=true&pgc=AB4AA4EAWgAAAAAAAAAAAAAAAg98mcsASwECARMoBgrrbVP%2Ft4Dn8JNnWJDtiHOFAVYTAUANxnWbxKr1Crm8nK5IeZzgUoENWS8g%2Fi6KXcGJEwFUMIswSL4dkWHmPYbOatP6iwAA"
New Jersey,data scientist,"https://www.glassdoor.com/Job/new-jersey-data-scientist-jobs-SRCH_IL.0,10_IS39_KO11,25_IP5.htm?includeNoSalaryJobs=true&pgc=AB4ABIEAeAAAAAAAAAAAAAAAAg98mcsAQQEBAR8BRlJqLc7LYvfLAeMF%2Bp9PbsjV6oIJjbx9MAyILc186lGJg5RyhJroj1u2%2BC%2FnabU6YdY9WxjyGsUqH9yhAAA%3D"
New Jersey,data scientist,"https://www.glassdoor.com/Job/new-jersey-data-scientist-jobs-SRCH_IL.0,10_IS39_KO11,25_IP6.htm?includeNoSalaryJobs=true&pgc=AB4ABYEAlgAAAAAAAAAAAAAAAg98mcsAPQECAREoCA6QKera7OiD1h0qZ6INRNqkhn2WGqHxttUpT4yPDsI14ow%2BgDhaeVAnWS2p2Q1KjniJytt6WQ8AAA%3D%3D"
New Jersey,data scientist,"https://www.glassdoor.com/Job/new-jersey-data-scientist-jobs-SRCH_IL.0,10_IS39_KO11,25_IP7.htm?includeNoSalaryJobs=true"
New Mexico,data scientist,"https://www.glassdoor.com/Job/new-mexico-us-data-scientist-jobs-SRCH_IL.0,13_IS1181_KO14,28.htm"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-ny-us-data-scientist-jobs-SRCH_IL.0,14_IC1132348_KO15,29.htm"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg%2BKZw4APQECAQcSCAGr73iJV4jIo3NZO9d8kreeQPwD3xshTCh%2F8E%2BACeFYvd%2BqiBYGu%2BDLbXGZG1P65izQb2Ez9mMAAA%3D%3D"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP3.htm?includeNoSalaryJobs=true&pgc=AB4AAoEAPAAAAAAAAAAAAAAAAg%2BKZw4AYgEBARIyrVMYhLYbsmvCdBIgxIORWUnBhp5Fc1jYeoZMUpQ3ZbMSenA%2BwBlaTTKSs2Eg2cjCoyoeTktz%2FdsKUqmkWjI%2BiXjVM3tVSs%2BN2EUS9q8zeXkM9gRXrQB25rxWmLBKAAA%3D"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP4.htm?includeNoSalaryJobs=true&pgc=AB4AA4EAWgAAAAAAAAAAAAAAAg%2BKZw4AeAEDARgyBiYGGvYn3OwvPZ4BN5GyLqcAgzGD290snp7Y2d6r%2FxM3TMJkSlW0U99lN%2Bl0TcaaeGylB4CVLYf4HNLlDEaZZwnhnAlTMKH%2BkufBxnFyTLFXNWMxR6OoGXoOaf2KD3SuSoWPNf7d%2Fm0RfO1jdZx0sMHb%2BAAA"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP5.htm?includeNoSalaryJobs=true&pgc=AB4ABIEAeAAAAAAAAAAAAAAAAg%2BKZw4AiAEDARgyBh4KATYWeQ1jZ3jqyd5lwjE9yH%2Ff24QygA%2Fhsu1AG%2FBvga7pRzkgvHfMqPdmyH%2F1bRD26AKiaUxuJkdd6WuGG6sHwU3wcLn892xP9Yr1JWzwcPMZVTnN8rLE1pQmgPT%2BvN6j1riWb1Zm0dKKRRd2dFEcBqjg4dma3r0D%2FCPhE1TLrI4AAA%3D%3D"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP6.htm?includeNoSalaryJobs=true&pgc=AB4ABYEAlgAAAAAAAAAAAAAAAg%2BKZw4AmwECASVQCQG8%2F9Gu3ywpAixEY7VETyOZoS3UUo%2F3QeZeWdlo51WKdqMAqc7XAN7nURELhLT0m%2F0TEIUyWtjzMyNmBgD3M0H8lAL8MUbtQAMzFXBLn08pSCuEgkD4YXvp2Hhk8Fs4Vje2QCQxToPyBEzR0LRs2Gz%2FE8SDGi%2Fdwf%2B2LSGbnq03FcUZqle%2FPSA1qDMtZvvg7aL%2FprxSAAA%3D"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP7.htm?includeNoSalaryJobs=true"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP8.htm?includeNoSalaryJobs=true"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP9.htm?includeNoSalaryJobs=true"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP10.htm?includeNoSalaryJobs=true"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP11.htm?includeNoSalaryJobs=true"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP12.htm?includeNoSalaryJobs=true"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP13.htm?includeNoSalaryJobs=true"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP14.htm?includeNoSalaryJobs=true"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP15.htm?includeNoSalaryJobs=true"
New York,data scientist,"https://www.glassdoor.com/Job/new-york-data-scientist-jobs-SRCH_IL.0,8_IC1132348_KO9,23_IP16.htm?includeNoSalaryJobs=true"
North Carolina,data scientist,"https://www.glassdoor.com/Job/north-carolina-us-data-scientist-jobs-SRCH_IL.0,17_IS1282_KO18,32.htm"
North Carolina,data scientist,"https://www.glassdoor.com/Job/north-carolina-data-scientist-jobs-SRCH_IL.0,14_IS1282_KO15,29_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg%2BKZv0AKQEBAQsCO8%2FCLoM1IK6rNrrTmayQExj2lLYkHxZnMj81qOp40eq63NfJAAA%3D"
North Carolina,data scientist,"https://www.glassdoor.com/Job/north-carolina-data-scientist-jobs-SRCH_IL.0,14_IS1282_KO15,29_IP3.htm?includeNoSalaryJobs=true&pgc=AB4AAoEAPAAAAAAAAAAAAAAAAg%2BKZv0AMgEBARE78Sa1ODVtTJXTiz%2BW%2FVvpQvzEOGxPvc9xdpFNWomZbfxWTGsE4FlaCh4P1CIlAAA%3D"
North Carolina,data scientist,"https://www.glassdoor.com/Job/north-carolina-data-scientist-jobs-SRCH_IL.0,14_IS1282_KO15,29_IP4.htm?includeNoSalaryJobs=true&pgc=AB4AA4EAWgAAAAAAAAAAAAAAAg%2BKZv0ANQEBAREC8UU8%2Fa15zSRmADMUVqd4s5ARfRHixZW5FqMOhMblJ5jkc0xm1tqyYPxff7UikPBhAAA%3D"
North Carolina,data scientist,"https://www.glassdoor.com/Job/north-carolina-data-scientist-jobs-SRCH_IL.0,14_IS1282_KO15,29_IP5.htm?includeNoSalaryJobs=true&pgc=AB4ABIEAeAAAAAAAAAAAAAAAAg%2BKZv0AOwECAQgSCAnJCZwS2h7%2B8kBl39yIA%2Bjw7T9x7BvScS3uqOs1W0INv%2BKwqhPVZa4buFdaY7tbgOkZrgpmAAA%3D"
North Dakota,data scientist,"https://www.glassdoor.com/Job/north-dakota-us-data-scientist-jobs-SRCH_IL.0,15_IS3517_KO16,30.htm"
Ohio,data scientist,"https://www.glassdoor.com/Job/ohio-us-data-scientist-jobs-SRCH_IL.0,7_IS2235_KO8,22.htm"
Ohio,data scientist,"https://www.glassdoor.com/Job/ohio-data-scientist-jobs-SRCH_IL.0,4_IS2235_KO5,19_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg%2BEe%2BsAKQECAQoWBgGoHgK5SmP19Y9F1Mt3Xl5fE%2Fwi2bo0TwKrpXqDVMvj8FXeAAA%3D"
Ohio,data scientist,"https://www.glassdoor.com/Job/ohio-data-scientist-jobs-SRCH_IL.0,4_IS2235_KO5,19_IP3.htm?includeNoSalaryJobs=true&pgc=AB4AAoEAPAAAAAAAAAAAAAAAAg%2BEe%2BsAMgEBARAyW687LEM5uAC4D1%2F5mRCTVL6G4LUdZah1CaSHPF4vh5HmsZOv4Rjfb3CBUOnAAAA%3D"
Ohio,data scientist,"https://www.glassdoor.com/Job/ohio-data-scientist-jobs-SRCH_IL.0,4_IS2235_KO5,19_IP4.htm?includeNoSalaryJobs=true&pgc=AB4AA4EAWgAAAAAAAAAAAAAAAg%2BEe%2BsAMQEBARAFZhouWH09t1Fscz6lucFqM5CBWOcZZijW%2Bp%2F%2FzZZQsrjysEDI8bEs8FW7OLYAAA%3D%3D"
Ohio,data scientist,"https://www.glassdoor.com/Job/ohio-data-scientist-jobs-SRCH_IL.0,4_IS2235_KO5,19_IP5.htm?includeNoSalaryJobs=true&pgc=AB4ABIEAeAAAAAAAAAAAAAAAAg%2BEe%2BsAKgEBCQcApAPvk%2FvwSLtiRIQ6qspEZ3OMGEmXSfg01bUOd4badDbkQC5YowAA"
Oklahoma,data scientist,"https://www.glassdoor.com/Job/oklahoma-us-data-scientist-jobs-SRCH_IL.0,11_IS847_KO12,26.htm"
Oregon,data scientist,"https://www.glassdoor.com/Job/oregon-us-data-scientist-jobs-SRCH_IL.0,9_IS3163_KO10,24.htm"
Oregon,data scientist,"https://www.glassdoor.com/Job/oregon-data-scientist-jobs-SRCH_IL.0,6_IS3163_KO7,21_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg9rW%2FQAGgEBAQYB1wV1EEaqHWt0D9OgoCI9%2FYsQs%2FdyAAA%3D"
Pennsylvania,data scientist,"https://www.glassdoor.com/Job/pennsylvania-us-data-scientist-jobs-SRCH_IL.0,15_IS3185_KO16,30.htm"
Pennsylvania,data scientist,"https://www.glassdoor.com/Job/pennsylvania-data-scientist-jobs-SRCH_IL.0,12_IS3185_KO13,27_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg%2BEfHgAKwEBAQsAkqt21ILokLLIPO80sUk8MD5gTconUDfoSaqeHAYLgmBQy3YTvD8AAA%3D%3D"
Pennsylvania,data scientist,"https://www.glassdoor.com/Job/pennsylvania-data-scientist-jobs-SRCH_IL.0,12_IS3185_KO13,27_IP3.htm?includeNoSalaryJobs=true&pgc=AB4AAoEAPAAAAAAAAAAAAAAAAg%2BEfHgANwEBARUDoPEE%2BaHTWGgqx4DzCD6HvePpcIa3fivIWodMJFSiVIvuXR6BgFjsCjsLReqKXQ80xAUAAA%3D%3D"
Pennsylvania,data scientist,"https://www.glassdoor.com/Job/pennsylvania-data-scientist-jobs-SRCH_IL.0,12_IS3185_KO13,27_IP4.htm?includeNoSalaryJobs=true&pgc=AB4AA4EAWgAAAAAAAAAAAAAAAg%2BEfHgAQQECARY0BiaFcBUgLpDC7y%2B7ZwlX9gnNAHg9yX9BigjHyy7hjg%2FbyFd3sgoYMeeTfvsGTIjCLMOh1cMX%2FF4YUsrgAAA%3D"
Pennsylvania,data scientist,"https://www.glassdoor.com/Job/pennsylvania-data-scientist-jobs-SRCH_IL.0,12_IS3185_KO13,27_IP5.htm?includeNoSalaryJobs=true&pgc=AB4ABIEAeAAAAAAAAAAAAAAAAg%2BEfHgAOgECAQkUByqrx9kE8RFRQ2etIFh4S%2BU7vCj1wQ9iWMdM4VmAFVYznkEgQa78ikdRNuGC9bne9keioFwAAA%3D%3D"
Pennsylvania,data scientist,"https://www.glassdoor.com/Job/pennsylvania-data-scientist-jobs-SRCH_IL.0,12_IS3185_KO13,27_IP6.htm?includeNoSalaryJobs=true&pgc=AB4ABYEAlgAAAAAAAAAAAAAAAg%2BEfHgAMAEBAQghs4Umn0%2BuQC6AIQIwAE6du7eONeqxCN2kV3eZ9vVEJd63apOIpjHTyvtwTgAA"
Rhode Island,data scientist,"https://www.glassdoor.com/Job/rhode-island-us-data-scientist-jobs-SRCH_IL.0,15_IS3156_KO16,30.htm"
South Carolina,data scientist,"https://www.glassdoor.com/Job/south-carolina-us-data-scientist-jobs-SRCH_IL.0,17_IS3411_KO18,32.htm"
South Carolina,data scientist,"https://www.glassdoor.com/Job/south-carolina-data-scientist-jobs-SRCH_IL.0,14_IS3411_KO15,29_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg9ZOFsACwEAD5dAy%2BLUomtKAAA%3D"
South Dakota,data scientist,"https://www.glassdoor.com/Job/south-dakota-us-data-scientist-jobs-SRCH_IL.0,15_IS1502_KO16,30.htm"
Tennessee,data scientist,"https://www.glassdoor.com/Job/tennessee-us-data-scientist-jobs-SRCH_IL.0,12_IS1968_KO13,27.htm"
Tennessee,data scientist,"https://www.glassdoor.com/Job/tennessee-data-scientist-jobs-SRCH_IL.0,9_IS1968_KO10,24_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg9vC90AHgEAC8haKNJaIDJgtNmsQDRizeGpKgXj254pzee7lgAA"
Tennessee,data scientist,"https://www.glassdoor.com/Job/tennessee-data-scientist-jobs-SRCH_IL.0,9_IS1968_KO10,24_IP3.htm?includeNoSalaryJobs=true&pgc=AB4AAoEAPAAAAAAAAAAAAAAAAg9vC90ACgEAUq3V5TZWtyAAAA%3D%3D"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-us-data-scientist-jobs-SRCH_IL.0,8_IS1347_KO9,23.htm"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg96BEUAPQEBAQcDEK8ZiUZnhNpNWKEeP%2BDtIjkeD5sWfmlA0ProPHTkQn3m3PgTE322zQ7xQzQ0VXTCvBH5xCB6g7kAAA%3D%3D"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP3.htm?includeNoSalaryJobs=true&pgc=AB4AAoEAPAAAAAAAAAAAAAAAAg96BEUAXQECARAsBismcypjNYdPJiNLYlsU4%2BG0ZR88P8LMjaeMXT%2BwfwwIt59agyOogBUjNjTefHPaaN%2BVIzg7tfWUhLHWV7bxh5SCM1ettmOnAV08LzR5QuRqFSwpjbWNyAAA"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP4.htm?includeNoSalaryJobs=true&pgc=AB4AA4EAWgAAAAAAAAAAAAAAAg96BEUAeAECAREsCQdWGgNkLYww5nlpzztgscRxNJ3bZSmTtXF45iUH2heMmrgNBxOffMq0zQZiNdMGJK3oHl4btFrzbIaHyBnfcogfI2ZnPAjggfgo5785p5YdO6W%2FA%2FIe3ivWfX7HOE%2FaqWr0cSbAGOFTZ7xqxFUVNh7cCgAA"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP5.htm?includeNoSalaryJobs=true&pgc=AB4ABIEAeAAAAAAAAAAAAAAAAg96BEUAhAEBASBPvrWHMkoWNhfM20SAJeZ3p6jVM9NGHPCq5lgv5rp47E6wAyeYdID1T1KCd5n2IWvId%2FRJ9AYQlzPMgDd5Q40jpBnJLciwNRF3jJbn4lfHuQp5p9nVE3Mu8PuhYuP5qoyXGs5QMHpNgMyIicTxUR6ZLiGOV08Si2JV3JZ3r1w3BAAA"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP6.htm?includeNoSalaryJobs=true&pgc=AB4ABYEAlgAAAAAAAAAAAAAAAg96BEUAkQECASByBgXOxf4%2BbvNT1KvucO8mpQZd5bHfc7uK4cx44mS%2BEsPE%2Fh32EjhshZjp6GqPAvtjdaJjqYBxBaHvq8SD77PC6E1vL5tI3kmT%2FDprkj1tos2bFnEwE5uWZk0lCYyYtoppKe%2BLMAME5sf9Z31YUjlK1PqdANe5yQqpO5tCtdQYIP70c4HnIeJcr%2Faode4AAA%3D%3D"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP7.htm?includeNoSalaryJobs=true"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP8.htm?includeNoSalaryJobs=true"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP9.htm?includeNoSalaryJobs=true"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP10.htm?includeNoSalaryJobs=true"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP11.htm?includeNoSalaryJobs=true"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP12.htm?includeNoSalaryJobs=true"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP13.htm?includeNoSalaryJobs=true"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP14.htm?includeNoSalaryJobs=true"
Texas,data scientist,"https://www.glassdoor.com/Job/texas-data-scientist-jobs-SRCH_IL.0,5_IS1347_KO6,20_IP15.htm?includeNoSalaryJobs=true"
Utah,data scientist,"https://www.glassdoor.com/Job/utah-us-data-scientist-jobs-SRCH_IL.0,7_IS255_KO8,22.htm"
Utah,data scientist,"https://www.glassdoor.com/Job/utah-data-scientist-jobs-SRCH_IL.0,4_IS255_KO5,19_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg95EtgAGQEBAQkBFip3tQw%2Fk9bqihU%2FOF6RcJfuUOkAAA%3D%3D"
Vermont,data scientist,"https://www.glassdoor.com/Job/vermont-us-data-scientist-jobs-SRCH_IL.0,10_IS1765_KO11,25.htm"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-us-data-scientist-jobs-SRCH_IL.0,11_IS323_KO12,26.htm"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg%2BKdE0AOAEBFQgAyQx7r%2By3iLfxM%2FOLUtyiMQuJDXOmhY0QN55aHbBqkIFxoQ%2FNQVPHCvSOlbjf3vJdKu9SAAA%3D"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP3.htm?includeNoSalaryJobs=true&pgc=AB4AAoEAPAAAAAAAAAAAAAAAAg%2BKdE0AWAEBARV8eK7eXcpH8PzhOMVSZSizkwvO2khgaMZco8oUb28GfJRo63tMPz3BSTrY%2FTvaPudEcIL6TEu7jGQBmZSoEgGUJuQ967tIVu%2BugjLN78hpJMiWi4cAAA%3D%3D"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP4.htm?includeNoSalaryJobs=true&pgc=AB4AA4EAWgAAAAAAAAAAAAAAAg%2BKdE0AcgECAR9kBgFEpsKzjCW%2FsMUZSKNkEoIqvBFqT7d%2BKj1dXR%2B8L7wm%2BmT6HsqGkFAwAJiWDAQApHeUm3bm87lp95AZPyvQUgrii42lE8R%2BxIxQfLHE1f%2FgACWdoDNXCTpzdTvBpsIyYmsFQ8OFL1x%2FKA680QAA"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP5.htm?includeNoSalaryJobs=true&pgc=AB4ABIEAeAAAAAAAAAAAAAAAAg%2BKdE0AigECAR9kBgCXeCk7wY%2BsNOw6k0qhxqU8SjEfRtOVVIV7u1UfY%2BCuncQtmfl2C2KPbEHZTcnK0P1jTNpDz2ul9LMmK4iQPSWMmvm4waZJQDZqtSB8FdO%2F5BVa0JzEqRLjWc%2F9CdlOlM4O2pe5HY1hgkz6uAOCxrqNOE51CrpB%2B4lLMtv4T3XWnIwIxQAA"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP6.htm?includeNoSalaryJobs=true&pgc=AB4ABYEAlgAAAAAAAAAAAAAAAg%2BKdE0AkQEDASRKBg4NEX6cwIipIg85pK4sjNj3ySQy2EsV00fawgTdc%2FUSXcDMJ3OzwRPBcd42AFQ6a%2FYDDNxtdi%2F851CMzJ6R237ApIRfROcDYg4R7OXdVMJdw9zt3ZS0ofRfa4v4GHmnmYNnQgsUo%2BERkoKoMdr%2B4tP48fOpUx0kQ5nJ8JqDUyS9QWbiVNrQNueuvdsAAA%3D%3D"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP7.htm?includeNoSalaryJobs=true"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP8.htm?includeNoSalaryJobs=true"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP9.htm?includeNoSalaryJobs=true"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP10.htm?includeNoSalaryJobs=true"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP11.htm?includeNoSalaryJobs=true"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP12.htm?includeNoSalaryJobs=true"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP13.htm?includeNoSalaryJobs=true"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP14.htm?includeNoSalaryJobs=true"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP15.htm?includeNoSalaryJobs=true"
Virginia,data scientist,"https://www.glassdoor.com/Job/virginia-data-scientist-jobs-SRCH_IL.0,8_IS323_KO9,23_IP16.htm?includeNoSalaryJobs=true"
Washington,data scientist,"https://www.glassdoor.com/Job/washington-dc-us-data-scientist-jobs-SRCH_IL.0,16_IC1138213_KO17,31.htm"
Washington,data scientist,"https://www.glassdoor.com/Job/washington-data-scientist-jobs-SRCH_IL.0,10_IC1138213_KO11,25_IP2.htm?includeNoSalaryJobs=true&pgc=AB4AAYEAHgAAAAAAAAAAAAAAAg%2BKdE0AQAEBAQcFz2jkOkHQ58mTW1q82soo2he4zPK7TWLuV%2BsbmtU%2BCSev1awQpbasUg5mJM0NWmDgaLXkhBHphATgZaEAAA%3D%3D"
Washington,data scientist,"https://www.glassdoor.com/Job/washington-data-scientist-jobs-SRCH_IL.0,10_IC1138213_KO11,25_IP3.htm?includeNoSalaryJobs=true&pgc=AB4AAoEAPAAAAAAAAAAAAAAAAg%2BKdE0AaAECAQcQBxayRhD1iBiaoy290J14iB7qICgp4dwZ3Y1p4zfzoSsplSOYaaVgBrkqTtDZF4BJIJ2uDTF7suTHJQW%2FXvH2OnsUnygcfTMHDko06ggoDIA0%2FLFsd1QhARBpgxre3AXOVDvkAAA%3D"
Washington,data scientist,"https://www.glassdoor.com/Job/washington-data-scientist-jobs-SRCH_IL.0,10_IC1138213_KO11,25_IP4.htm?includeNoSalaryJobs=true&pgc=AB4AA4EAWgAAAAAAAAAAAAAAAg%2BKdE0AjgEDAQ8gByAGBwKsMrwPXLgRN23iLyeg4B26XMu%2B3qrqMXC1WAcXNmzh9%2BQwn75uVr%2FlYzyPg4fxDWwFjryAa1DpBrB0KwzmqSPMxftQDpu09Bt2apH31QoG%2BN%2FDorGnpybJfwwMsYKblpnBNVAlVU%2BW2DhDS1Q9Co14EvpJTQL4soVH8iEqBbYfjWzgllAAAA%3D%3D"
Washington,data scientist,"https://www.glassdoor.com/Job/washington-data-scientist-jobs-SRCH_IL.0,10_IC1138213_KO11,25_IP5.htm?includeNoSalaryJobs=true&pgc=AB4ABIEAeAAAAAAAAAAAAAAAAg%2BKdE0ArgEDARtADygILaEFqebZfLVTB%2FEIfd4lrUaAsoFVudgsBPMNnmnmA9yJ3t%2FZHKNMvLMfal%2BSsa2Z4vyZDWXXs%2Bv5g7agUUM%2FZ0QlSk1J6sKGzBPD2xAfUj5DiafRlSPrVMOqsc7K0lHVeR6stjgAAoK4nW83YFG5tVa7Lw6RWWkwFjXscx7klD73UMKKY1%2F9RofSCuLjp7j7V4PVPmAY0HjSEAuZUMIXIsw%2FnLGCXAAA"
Washington,data scientist,"https://www.glassdoor.com/Job/washington-data-scientist-jobs-SRCH_IL.0,10_IC1138213_KO11,25_IP6.htm?includeNoSalaryJobs=true&pgc=AB4ABYEAlgAAAAAAAAAAAAAAAg%2BKdE0AwwEEARtAEiYJPgYAtE%2FfYIN711wq4vl0kxDhIMSk%2FQo938ptU2Jr3OQ4cyaHssJUbDbGyp6zPn04EdYvfotuzyaOoSMD1OrDkdH%2B7TMCqrHXfi8GPYn%2BZaM%2BmmJmOkzPos0sMi4mzdqEx1llq1P7oUlTWQuvEfUL1td6tkYN7YQ1p6DP9oVRWenVugfXKoANokQXv0HSJRPPkIUvxWhJx7AlTCHi2MLlHQLDWjWt9aHUhoQ0vgedb%2FIL2dnhks0cWDhJlAAA"
Washington,data scientist,"https://www.glassdoor.com/Job/washington-data-scientist-jobs-SRCH_IL.0,10_IC1138213_KO11,25_IP7.htm?includeNoSalaryJobs=true"
Washington,data scientist,"https://www.glassdoor.com/Job/washington-data-scientist-jobs-SRCH_IL.0,10_IC1138213_KO11,25_IP8.htm?includeNoSalaryJobs=true"
